stop_id,stop_name,stop_lat,stop_lon,trip_count,routes
0411GOI,Outer Ring,-1.270827,36.880838,1,36
0411GSA,Mwangaza SDA,-1.273182,36.910911,1,19Cdc
0411GSL,Slaughter,-1.2516,36.937602,1,38/39
0411HHI,White House/Stella,-1.291902,36.885384,2,19C2 39SK
0411HMZ,Hamza,-1.29703,36.875659,12,33DP 33GTB 34J 36 58 19Cdc 34B 1960 1961K 35/60 39SK 38/39
0411HOM,House Of Manji,-1.309543,36.8573,1,70/71
0411HRB,Harambee,-1.284612,36.873561,1,26
0411HSG,Donholm Stage,-1.295223,36.886599,1,35/60
0411IFB,Infill A,-1.26612,36.90682,2,19Cdc 19C2
0411ILO,Kobil,-1.320956,36.898302,1,33DP
0411ILP,Tononoka,-1.291838,36.87149,1,26
0411IMU,Umoja Junction,-1.275993,36.887171,1,38/39
0411IOT,Police Station,-1.273084,36.877338,1,26
0411IRL,Hurlingam 1,-1.252566,36.958029,1,38/39
0411IRS,Airtel/Parkside,-1.325973,36.849346,1,33C
0411IRT,Kariobangi south Primary,-1.269417,36.882493,1,23KS
0411ITO,Mawe Mbili Police Station,-1.263209,36.979616,1,38/39
0411IWA,Kwa Miti,-1.260565,36.910002,1,39SK
0411JEA,Jesca,-1.287932,36.891232,1,35/60
0411JNV,Jana Villa,-1.291903,36.852417,1,6E
0411JSC,Jerusalem Shopping Centre,-1.285293,36.868057,2,23KS 26S
0411JUU,Uhuru Junction,-1.28215,36.871421,1,26
0411KAA,Kanisani,-1.257591,36.87866,1,26
0411KCF,Kwa Chief,-1.271598,36.918885,4,20 1960 1961K 1961Kd
0411KDW,Kwa DC,-1.297493,36.867279,1,35/60
0411KOI,Kioi,-1.27914,36.915345,2,20 1960
0411KPL,Kampala Road,-1.311235,36.849443,1,69
0411KPS,K,-1.282005,36.886683,3,35/60 3560_2
0411KSD,Kisumu Ndogo,-1.299273,36.890159,2,1961K 1961Kd
0411LCR,Reflector,-1.253215,36.934166,1,20
0411LRF,First Love,-1.282557,36.896607,1,35/60
0411MAA,Bee centre,-1.282509,36.902304,1,17A
0411MAS,Masimba,-1.278142,36.907915,5,17Aky 20 17A 1961K 1961Kd
0411MCR,Jericho market,-1.287675,36.87435,1,26
0411MCW,Car Wash,-1.29017,36.89347,1,1960
0411MEB,Kencom/Ambassadeur,-1.284634,36.82614,2,58
0411MIR,Imara Daima,-1.328434,36.880707,1,33C
0411MPT,Government Plaza/Devis,-1.30952,36.828763,1,33C
0411MRB,Mareba,-1.308839,36.86231,1,70/71
0411MSC,Machakos  Country Bus,-1.286414,36.834948,5,33GTB 19Cdc 1961K 35/60 39SK
0411MUT,Mtindwa,-1.28517,36.883727,3,19C2 39SK 38/39
0411MZW,Maziwa,-1.293608,36.849137,15,10 23KS 33DP 33GTB 34J 36 58 19Cdc 34B 1960 1961K 35/60 39SK 38/39 70/71
0411N,N,-1.285813,36.887584,1,3560_2
0411NAA,Cabanas,-1.335328,36.892491,2,33C 34J
0411NAH,Uchumi,-1.304074,36.883469,1,70/71
0411NAI,Sosian Estate,-1.281243,36.905415,1,1960
0411NDL,Donholm Stage,-1.296698,36.884134,1,19Cdc
0411NGS,Sango,-1.286554,36.894327,1,35/60
0411NII,Likoni,-1.296561,36.855306,1,70/71
0411NJR,Njiru,-1.250485,36.940001,3,3738 20 38/39
0411NJT,Umoja 2 Junction,-1.277414,36.899769,1,20
0411NLE,Deliverance Saika,-1.258397,36.917555,1,38/39
0411NOO,Power Station,-1.255876,36.968436,1,38/39
0411NRI,Majirani,-1.277735,36.875793,1,26
0411NSE,Kayole spine junction,-1.27833,36.900265,3,17Aky 20 17A
0411NSO,Vision Plaza,-1.327275,36.851631,1,33C
0411OAT,Total,-1.266931,36.879765,1,26S
0411OKR,St Phillip,-1.290207,36.874752,1,26
0411ONY,Harmony/Pioneer,-1.263884,36.879073,1,26S
0411OOC,Airport Junction,-1.343028,36.90139,1,34J
0411OOK,Kayole 1/Kayole Hospital,-1.270477,36.919727,1,1961Kd
0411OON,Hospital Jericho,-1.292288,36.870031,1,26
0411OOO,Buruburu Police Post,-1.279591,36.878142,1,58
0411OOU,Uchumi Jogoo Road,-1.296072,36.86044,1,35/60
0411ORE,Vi Rose,-1.263095,36.906509,1,39SK
0411OTR,Taj Roundabout,-1.324507,36.899412,2,33DC 34J
0411P1M,Phase1  Market,-1.26219,36.9106,1,19Cdc
0411P3A,Phase 3A,-1.27047,36.90877,1,19Cdc
0411PAC,Patco,-1.308441,36.865472,1,70/71
0411PEV,Fedha,-1.316096,36.895244,3,33DP 33DC 34J
0411PFJ,Phase 4 Ya Juu,-1.29252,36.88246,2,36 58
0411PFS,Phase 4 Stage,-1.28946,36.88204,2,36 58
0411PH5,Phase 5,-1.291848,36.90056,3,34B 1961K 1961Kd
0411PST,Posta,-1.29511,36.856036,12,10 33DP 33GTB 34J 36 58 34B 1960 1961K 35/60 39SK 38/39
0411RCK,Rocks/Mwangaza,-1.273668,36.91079,1,17Aky
0411REB,Bee Centre,-1.282809,36.902867,2,20 1961Kd
0411RIB,Kariobangi roundabout,-1.261277,36.878802,1,26
0411RIK,Rikana,-1.293424,36.85213,1,6E
0411RND,Rounda,-1.264216,36.908473,2,19Cdc 19C2
0411RON,Corner,-1.261958,36.919711,1,17A
0411RRC,Sokoni,-1.270734,36.919534,1,1961Kd
0411RST,Rasta,-1.275417,36.917362,4,20 1960 1961K 1961Kd
0411RUU,SOS,-1.284242,36.868916,1,26S
0411RVP,K-Mall/View Park,-1.266775,36.906228,2,19Cdc 19C2
0411SAS,Avenue Park 2,-1.311235,36.892219,1,34J
0411SIA,Naivas,-1.269774,36.913376,1,17A
0411SIE,Twisters,-1.253737,36.932999,1,38/39
0411SIR,Standard Drive,-1.311015,36.899573,1,33GTB
0411SKA,Solace,-1.258552,36.9164,2,3738 38/39
0411SMY,Shauri Moyo,-1.2929,36.845891,15,10 23KS 33DP 33GTB 34J 36 58 19Cdc 34B 1960 1961K 35/60 39SK 38/39 70/71
0411SNC,Sun City,-1.28568,36.851605,1,6E
0411SOS,Phase 1 Stage,-1.271807,36.878223,2,23KS 26S
0411SP1,Step 1/ Calvary,-1.265182,36.916466,2,17Aky 17A
0411STJ,Jestan,-1.247157,36.904653,1,36
0411STO,Posta,-1.29509,36.856065,1,19Cdc
0411SUQ,Aquinas,-1.292953,36.862666,1,26S
0411SVN,Savanna,-1.297615,36.893951,1,1961K
0411TAA,Bata,-1.319615,36.897449,1,33DC
0411TAM,Vita Foam,-1.330622,36.857532,1,33C
0411TAU,Tushauriane,-1.266325,36.916106,2,20 1961K
0411TEM,Market/Metro,-1.290824,36.873309,1,26
0411TEN,Tena,-1.293,36.88979,1,1960
0411TGS,Green Span Mall,-1.289531,36.902175,3,34B 1961K 1961Kd
0411TMH,Tom Mboya Hall,-1.296644,36.878319,10,33DP 33GTB 34J 19Cdc 34B 1960 1961K 35/60 39SK 38/39
0411TOL,Nairobi Bottlers,-1.269656,36.901258,2,39SK 38/39
0411TRH,Slaughter,-1.257325,36.92289,1,20
0411TSH,Tushauriane,-1.266534,36.915924,2,17Aky 17A
0411UAJ,Shujaa Mall,-1.281141,36.905458,1,19Cdc
0411UB1,Buruburu 1,-1.27583,36.877338,1,26
0411UJL,Umoja Junction/Caltex,-1.278319,36.882133,1,19C2
0411URD,Rounda,-1.262913,36.878891,1,26S
0411VAU,Naivas Umoja,-1.278868,36.900466,1,20
0411YYA,Nyayo,-1.305833,36.827014,1,33C
0412CAR,Church Army,-1.294665,36.852688,16,6E 10 33DP 33GTB 34J 36 58 34B 1960 1961K 35/60 39SK 38/39 70/71 33TP
0412CSD,City Stadium,-1.292224,36.843029,2,36
0412CTI,City Stadium/Lusaka Road Junction,-1.29336,36.84073,2,69 405
0412DLP,Dr. Livingstone Primary School,-1.287031,36.865434,1,23KS
0412DON,Donholm,-1.298447,36.887187,5,33DP 33DC 33GTB 34J 34B
0412KNC,Kencom/Ambassadeur,-1.285663,36.82482,15,34J 34B 46K 46Y 7C 5 32A 4W
0412MKD,Makadara,-1.296451,36.862606,1,26
0412MTH,Muthurwa,-1.287975,36.83387,3,69 70/71
0412MTW,Muthurwa,-1.288147,36.833886,7,10 33DP 69 38/39
0412NAI,Donholm Stage,-1.296274,36.884429,3,1960 39SK 38/39
0412TSR,Tusker/Ronald Ngala,-1.285535,36.828269,7,7 46B 35/60 39SK
0413PSB,JKIA - Passenger Boarding,-1.329602,36.92479,2,34J
04O2CLT,Caltex,-1.300845,36.888061,2,34B 1961Kd
0500AA,AA,-1.324432,36.885846,1,33MKR
0500AAL,Adopt Alight,-1.333549,36.889946,2,110 110ATH
0500AAZ,Mwangaza,-1.357552,36.723003,1,24
0500ABL,Amboseli Estate,-1.327429,36.839051,1,12D
0500ACA,Acacia,-1.398926,36.725188,2,126 126RK
0500ACC,African Conservatories Centre/Fa,-1.33866,36.73803,1,24BK
0500AGB,Agribusiness Centre,-1.365584,36.735952,1,24C
0500AHS,Happy House,-1.327292,36.83785,1,12D
0500AKI,Kambi,-1.339785,36.714517,1,24
0500ALA,Olenana,-1.424614,36.694344,1,126RK
0500AME,Al-Mukaram Estate,-1.326178,36.831067,1,12D
0500ANE,Golden Gate,-1.31533,36.838261,1,11
0500APJ,Airport Junction,-1.346604,36.902371,2,110 110ATH
0500AST,Astrol,-1.290915,36.946946,3,33J 33H 33UTW
0500AUT,Tumaini,-1.279582,36.966725,1,33J
0500BAL,Balozi,-1.318126,36.846641,1,11
0500BAR,Barclays,-1.397279,36.759171,2,125 126
0500BAS,Base,-1.315849,36.921197,2,33H 33UTW
0500BDS,Banda School,-1.365823,36.766645,2,125 126
0500BLZ,Balozi,-1.319938,36.848003,1,11_2
0500BMS,Bomas,-1.341678,36.768579,2,125 126
0500BOI,Bobmill,-1.331476,36.859706,1,33MKR
0500BPS,Baptist Church,-1.39569,36.735542,2,126 126RK
0500BRM,Barabara Mpya/Adventist University,-1.401294,36.72223,2,126 126RK
0500CAB,Cabanas,-1.33567,36.893147,1,33H
0500CAM,Cambridge,-1.363635,36.765271,2,125 126
0500CAR,Cara,-1.340514,36.714131,1,24
0500CAU,Quickmart,-1.166779,36.963627,1,145B
0500CHN,Chini Ya Mlima,-1.302358,36.915885,1,33B
0500CIT,Cid Training School,-1.317071,36.829826,2,12C 12D
0500CLX,Caltex/Total,-1.39586,36.737801,2,126 126RK
0500CMZ,Christian Ministries In Africa,-1.360852,36.725832,1,24C
0500COC,College Of Insurance,-1.325724,36.834001,1,12D
0500CON,Consolata,-1.346721,36.765356,2,125 126
0500CRW,Car Wash,-1.308654,36.915691,1,33B
0500CSH,Sunshine Sec. School,-1.320399,36.809388,2,125 126
0500CUE,CUEA/Bogani Road,-1.352263,36.76287,2,125 126
0500CUV,Cuea,-1.34149,36.757784,2,24BK 24C
0500DAD,Ndege Road,-1.354837,36.719956,1,24
0500DAK,Dafam Hotel/Kenya Assemblies Of God,-1.325705,36.837034,1,12D
0500DBC,Don Bosco,-1.33724,36.72778,1,24BK
0500DMS,Dam Estate,-1.322683,36.803808,4,15 125 126 24C
0500DRN,Stedmak Garden,-1.341255,36.756091,1,24
0500DVK,Devki,-1.443505,36.989586,1,110ATH
0500ELD,Kincar,-1.289385,36.97466,2,33J 33UTW
0500EPZ,Epz,-1.468748,36.96082,1,110
0500EVP,Village Police,-1.309972,36.913061,1,33FED
0500EXC,Exciting,-1.395422,36.731633,2,126 126RK
0500EYR,Ramsey,-1.306719,36.81812,1,14A
0500FAA,Fair Mart,-1.396596,36.747763,2,126 126RK
0500FCT,Friends Court,-1.326778,36.837615,1,12D
0500FLT,Flats/Arap Moi,-1.405433,36.716555,2,126 126RK
0500FNA,Falcon,-1.331229,36.863438,1,33FED
0500FRT,Forest Lane,-1.346624,36.714338,1,24C
0500FTM,Fatima,-1.396363,36.744656,1,126RK
0500GCG,Gichagi,-1.425355,36.693466,2,126 126RK
0500GCT,Beacons Inn/Giraffe Centre,-1.366791,36.743641,1,24C
0500GOE,Garden 1 Estate,-1.325958,36.832582,1,12D
0500HAW,Kwa Rachel,-1.420591,36.703249,1,126RK
0500HAZ,Hazina Estate,-1.316141,36.848465,1,11
0500HIC,Kwa Chief,-1.28297,36.9598,1,33UTW
0500HJS,St. Joseph,-1.250024,36.987772,1,145B
0500HLL,Hillcrest Lane,-1.33832,36.73564,1,24BK
0500HLM,Shopping Mall,-1.28753,36.973991,1,33UTW
0500HLT,St Lukes Methodist,-1.350299,36.748382,1,24
0500HMN,Hardy Manor,-1.365369,36.737049,1,24C
0500HRN,Hardy Junction,-1.364735,36.742294,1,24C
0500HSM,Horse Man,-1.421689,36.700664,2,126 126RK
0500HST,Wildlife Clubs of Kenya,-1.3381,36.773397,3,125 126 24C
0500HZS,South B Stage,-1.315634,36.848468,1,11
0500IKO,Kongoni,-1.365041,36.740695,1,24
0500IMD,Imara Daima,-1.32504,36.881211,1,33MKR
0500ITM,CITAM,-1.341469,36.758087,1,24
0500JCC,JCC Church,-1.318206,36.846642,1,11_2
0500JKL,Juakali,-1.306219,36.91596,1,33B
0500KAE,Kware,-1.396837,36.749512,1,126RK
0500KAN,Kanisani,-1.407446,36.714446,2,126 126RK
0500KAP,Kapa,-1.365397,36.911998,2,110 110ATH
0500KBL,Karen Blixen,-1.353141,36.713296,1,24C
0500KBR,Baraka,-1.306697,36.817154,1,14A
0500KCH,Karen Catholic Church,-1.32613,36.71052,1,24C
0500KCL,Karen Country Club,-1.33948,36.714834,1,24C
0500KCY,Karen C Primary School,-1.33932,36.7426,1,24BK
0500KEA,Kemsa,-1.314942,36.916668,2,33FED 33B
0500KHN,Kahungo,-1.422279,36.699212,2,126 126RK
0500KJI,Kwa Maji,-1.423343,36.695863,2,126 126RK
0500KKM,Kwa Kimani/Laiser Hill,-1.395561,36.73389,2,126 126RK
0500KLB,KLB,-1.324394,36.830671,1,12D
0500KMC,KMC,-1.452137,36.97983,2,110ATH 110AK
0500KME,KMA Estate,-1.320531,36.829166,2,12C 12D
0500KMR,Kamura,-1.41005,36.712277,2,126 126RK
0500KNC,Kenchik,-1.411761,36.949273,2,110 110ATH
0500KOB,Kobil,-1.307247,36.833344,1,11_2
0500KPS,Kongoni Primary School,-1.312282,36.828122,2,12C 12D
0500KRJ,Karen Road Junction,-1.333746,36.716578,1,24C
0500KRT,Kwa Ratio,-1.420068,36.704601,2,126 126RK
0500KSG,Kenol/South C Gardens,-1.313202,36.826786,2,12C 12D
0500KSP,Marist Lane/Kspca,-1.3378,36.73183,1,24BK
0500KSR,Kiserian,-1.42973,36.687204,2,126 126RK
0500KTT,Park Estate,-1.322377,36.787494,1,15
0500KWG,Kwa Gate,-1.30049,36.91454,1,33B
0500KWI,Kawi,-1.325755,36.833623,1,12D
0500KWT,Kwa Transfomer,-1.303645,36.916636,1,33B
0500LBN,Laibon Lane,-1.360978,36.724102,1,24C
0500LGS,Lang'ata Road Stage/St. Mary'S H,-1.332642,36.78224,1,24
0500LIM,Maasai Mall,-1.394565,36.764109,1,126
0500LMA,Maasai Mall,-1.394509,36.764174,1,125
0500LRJ,Lang'ata Road Junction,-1.340833,36.750538,1,24C
0500MAR,Marmanet House,-1.310343,36.833681,2,11 11_2
0500MBT,Mabati,-1.370161,36.917469,2,110 110ATH
0500MBZ,Matbronze,-1.364419,36.745237,1,24C
0500MCH,Machakos Road,-1.302277,36.831354,2,11 11_2
0500MCT,KMTC,-1.348572,36.713905,1,24
0500MEM,Memorial Hospital,-1.310274,36.805254,1,16
0500MER,Merrystart Academy,-1.285293,36.986179,1,33UTW
0500MGA,Mugoya Phase 1,-1.319535,36.829339,2,12C 12D
0500MGC,Magacia,-1.395882,36.729181,2,126 126RK
0500MGH,Mama Ngina Children's Home,-1.312983,36.825767,2,12C 12D
0500MGT,Sironik Road,-1.396507,36.761035,2,125 126
0500MGY,Mugoya,-1.321518,36.828972,2,12C 12D
0500MIN,Madina Estate,-1.325513,36.835581,1,12D
0500MIO,Akiba/Madina Shops,-1.31467,36.823189,1,12C
0500MJN,Mjengo,-1.406897,36.94665,2,110 110ATH
0500MKY,Kobil/Mokoyeti Road West,-1.34093,36.754073,2,24BK 24C
0500MLN,Millenium,-1.395977,36.739571,2,126 126RK
0500MMU,Multimedia University,-1.382143,36.770575,2,125 126
0500MOW,MOW,-1.318489,36.829564,2,12C 12D
0500MPF,Mugoya Phase 4,-1.325135,36.830784,1,12D
0500MPK,Npc Karen,-1.341643,36.759041,2,24BK 24C
0500MPS,Madaraka Primary,-1.306788,36.816398,1,14A
0500MRL,Marula,-1.336929,36.71569,1,24C
0500MSC,Madaraka Shopping Centre,-1.30674,36.818715,1,14A
0500MSL,Masai Lane Junction,-1.355178,36.723273,1,24C
0500MSQ,Mosque,-1.312593,36.823773,2,12C 12D
0500MSR,Mashuria,-1.41932,36.70625,2,126 126RK
0500MSU,Mosque,-1.33998,36.74725,1,24BK
0500MSV,Masai Villas,-1.357741,36.723063,1,24C
0500MSW,Maasai Lane/Masai West,-1.360987,36.722714,1,24C
0500MUQ,Mosque,-1.302427,36.802263,1,16
0500MWR,Masai West Road,-1.360803,36.729305,1,24C
0500NBA,Nairobi Academy,-1.340475,36.750709,2,24BK 24C
0500NBW,Nairobi Women's Hospital,-1.396461,36.74589,2,126 126RK
0500NDB,Bandari,-1.326095,36.840299,1,12D
0500NDG,Ndege Road,-1.354816,36.720121,1,24C
0500NGA,Kwa Njenga,-1.414989,36.711049,2,126 126RK
0500NLP,Nalepo,-1.420443,36.703693,2,126 126RK
0500NMJ,Namanga Junction,-1.435993,36.972815,1,110ATH
0500NNE,Engen,-1.174417,36.977789,1,145B
0500NRA,Ngara,-1.315974,36.826829,1,12D
0500NSK,Nacico,-1.288159,36.838379,1,11
0500NTN,Nation,-1.372404,36.920009,2,110 110ATH
0500NTU,Nyotu,-1.397259,36.756804,2,125 126
0500NYT,Nyati,-1.420839,36.702737,2,126 126RK
0500NYY,Nyayo,-1.30571,36.826676,6,33IMR 33MKR 33UTW 110 110ATH 33B
0500OAI,Vision Plaza,-1.327865,36.851755,1,33FED
0500OBT,Allpack /Orbit,-1.386374,36.933952,2,110 110ATH
0500OLR,Olerai,-1.396309,36.743885,2,126 126RK
0500OLS,Our Lady Secondary,-1.317818,36.847372,1,11
0500OOB,Brooks,-1.329689,36.713476,1,24
0500ORP,Orphanage,-1.33317,36.781317,2,125 24C
0500OSA,Afya House,-1.326949,36.837713,1,12D
0500PCH,Milele Nairobi PCEA Headquarters,-1.312743,36.824658,2,12C 12D
0500PHP,Shopping Center,-1.311698,36.838293,1,11
0500PLC,Places/Chap Chap,-1.396056,36.740775,2,126 126RK
0500PLV,Plainsview Phase 5,-1.318531,36.845042,2,11 11_2
0500PNR,Panari,-1.330204,36.855751,6,33IMR 33MKR 33UTW 110 110ATH 33B
0500PTL,Portland,-1.44941,36.968283,1,110
0500PVE,Plainsview Education Point/Bypass,-1.319592,36.841317,2,11 11_2
0500QRL,Quarry Lane,-1.354529,36.717501,1,24C
0500RAJ,Roundabout Jeshi,-1.313294,36.923292,2,33FED 33B
0500RAL,Car & General,-1.30174,36.832572,1,11
0500RLN,Reliance,-1.35447,36.906289,2,110 110ATH
0500RMP,Rimpa Road,-1.417618,36.709066,2,126 126RK
0500RNG,Tumaini/Ongata Rongai,-1.395274,36.763639,2,125 126
0500RNO,Corner,-1.185474,36.994832,1,145B
0500RRN,Ngara Sports Club,-1.316231,36.827854,2,12C 12D
0500RTN,General Motors,-1.330311,36.870326,1,33FED
0500S39,39,-1.438963,36.978762,1,110ATH
0500SAA,Embakasi,-1.310002,36.914368,1,33B
0500SAE,Hardy Shopping Centre/Hardy Police Station,-1.364805,36.74216,1,24
0500SAT,Shee Ambaji Temple,-1.315905,36.826178,2,12C 12D
0500SBK,Sabaki,-1.420315,36.953957,2,110 110ATH
0500SCS,South C Shopping Centre,-1.313348,36.827699,2,12C 12D
0500SFA,Southern First Assemblies Of God,-1.31353,36.823518,2,12C 12D
0500SHL,Shell,-1.321653,36.841235,6,33IMR 33MKR 33UTW 110 110ATH 33B
0500SHM,Shalom,-1.435524,36.966542,1,110
0500SKR,Syokimau Railway Station,-1.359653,36.907814,2,110 110ATH
0500SKW,KWS,-1.335976,36.776851,1,24
0500SLN,Solomon,-1.398712,36.942261,2,110 110ATH
0500SMI,Sulami,-1.45773,36.978475,2,110ATH 110AK
0500SMR,Sameer,-1.331062,36.864924,6,33IMR 33MKR 33UTW 110 110ATH 33B
0500SNA,Sana Sana,-1.31882,36.840906,2,11 11_2
0500SNR,Senior,-1.437106,36.966675,1,110
0500SST,Tuskys,-1.396987,36.752757,1,126RK
0500STM,Steel Markers,-1.337803,36.894404,2,110 110ATH
0500STR,Strathmore University/Siwaka,-1.308666,36.812439,1,14A
0500STS,Starsheik Academy,-1.45615,36.979691,2,110ATH 110AK
0500SUP,7Up,-1.307341,36.814858,1,14A
0500SWR,Swara,-1.35927,36.762587,2,125 126
0500SYJ,Stage Ya Juu,-1.391432,36.937822,2,110 110ATH
0500SYK,Syokimau,-1.379645,36.928056,2,110 110ATH
0500TAB,Kanisa Mabati,-1.310757,36.835206,1,11_2
0500TBA,BAT,-1.29541,36.855832,1,33TP
0500TEA,Gate C,-1.318962,36.84374,1,11
0500TJI,Junction,-1.297595,36.866566,1,33TP
0500TKS,Tuskys,-1.31705,36.918138,2,33FED 33B
0500TNI,Tumaini,-1.279564,36.966752,1,33UTW
0500TOL,Toll,-1.427072,36.959096,2,110 110ATH
0500TON,Connection,-1.321235,36.898184,1,33TP
0500TRN,Triangle,-1.426975,36.691508,2,126 126RK
0500TSH,Chemist,-1.319255,36.896878,1,33TP
0500/TT,Rubia Estate/Maasai Estate,-1.326733,36.789758,1,15
0500TTK,Total Karen,-1.33892,36.73972,1,24BK
0500TUR,Tulia Court,-1.308103,36.813453,1,14A
0500TUY,Nyotu,-1.397415,36.757915,1,126RK
0500UFK,Kifaru,-1.286216,36.983663,1,33UTW
0500UIR,RUMI,-1.316253,36.828159,1,12D
0500URO,Karuri Court,-1.307968,36.813721,1,14A
0500VUM,Vumira House,-1.311478,36.8353,1,11_2
0500WAT,South C Turnoff/Water,-1.315526,36.824171,2,12C 12D
0500WNN,Winners,-1.320817,36.84928,1,11_2
0500WTH,White House,-1.403785,36.718293,2,126 126RK
0500WTO,Mokoyeti West,-1.341045,36.754466,1,24
0501AAD,Madaraka Primary,-1.306933,36.815765,1,14A
0501ACA,Acacia,-1.398809,36.725319,2,126 126RK
0501ADV,Adventist University,-1.401103,36.722692,2,126 126RK
0501AES,Tata Bus Terminus,-1.311827,36.829889,1,33TP
0501AFL,Flats,-1.322195,36.776149,1,15
0501AGC,Africa Gospel Church,-1.340252,36.748179,1,24BK
0501AKL,Akila/Akila Police Post,-1.322649,36.830285,2,12C 12D
0501AMB,Amboseli Estate,-1.327511,36.839018,1,12D
0501AMN,Amani,-1.280458,36.964564,3,33J 33H 33UTW
0501AMR,Amref,-1.319163,36.810873,1,24
0501APJ,Airport Junction,-1.344124,36.902578,2,110 110ATH
0501APV,Airportview Estate,-1.313913,36.812483,3,16 34L 24C
0501ATH,Happy House,-1.327344,36.837894,1,12D
0501ATL,Total,-1.396005,36.737858,1,126
0501BAL,Balozi Junction,-1.318073,36.846677,2,11 11_2
0501BAN,Bandari,-1.304526,36.832493,2,11 11_2
0501BDS,Banda School,-1.365629,36.766651,2,125 126
0501BLU,Bluesky Estate/T-Mall,-1.312813,36.815245,3,16 34L 24C
0501BLZ,Balozi,-1.319831,36.848046,1,11_2
0501BMH,Boma Hotel,-1.324381,36.83385,1,12D
0501BMS,Bomas/Galleria,-1.344468,36.7663,2,125 126
0501BOT,Botanical Gardens,-1.362273,36.747377,1,24
0501BRE,Baraka Estate,-1.298156,36.912689,2,33B
0501BRK,Barracks/75,-1.311577,36.925461,3,33J 33H 33UTW
0501CEM,Cemastea/ Research,-1.353903,36.71309,1,24
0501CHI,Ngei,-1.329335,36.78286,1,34L
0501CHN,Chini Ya Mlima,-1.30218,36.915626,1,33B
0501CIC,Clinic,-1.310195,36.822331,1,14B
0501CIV,Civil Servants,-1.312153,36.819327,1,14B
0501COG,Collingham Gardens/ Mary ward,-1.36086,36.726432,1,24
0501COI,College Of Insurance,-1.32574,36.834027,1,12D
0501CRW,Car Wash,-1.308617,36.915672,1,33B
0501CUE,Courner,-1.325698,36.887213,1,33MKR
0501DAR,Dar-Es-Salaam,-1.305716,36.833025,2,11 11_2
0501DBB,Don Bosco Boys Training Institut,-1.326854,36.711103,1,24
0501DBC,Don Bosco Church,-1.337344,36.727971,1,24BK
0501DME,Dam Estate,-1.322802,36.804624,1,15
0501DSC,Uchumi,-1.30836,36.822272,2,14B 33SB
0501EAR,Kware,-1.396858,36.749501,1,126RK
0501ELD,Elshadai,-1.287591,36.979692,2,33J 33UTW
0501ENE,Engen,-1.174368,36.977566,1,145B
0501ERR,Corner,-1.18755,36.996377,1,145B
0501EXC,Exciting,-1.395455,36.731754,2,126 126RK
0501FAR,Fair Acres Road,-1.33883,36.738152,1,24BK
0501FDE,Fedha Total,-1.31788,36.895899,1,33TP
0501FOR,Forest Road,-1.341346,36.714119,1,24
0501FRC,Friends Court,-1.326735,36.837624,1,12D
0501GMS,GM,-1.329732,36.871029,8,33IMR 33TP 33FED 33MKR 33UTW 110 110ATH 33B
0501GTD,Gate D,-1.308478,36.909562,1,33FED
0501GTH,Githeri Rise/Highway,-1.316523,36.838543,1,11
0501HAZ,Hazina Estate,-1.316042,36.848364,1,11
0501HCC,Maasai Lodge/Hashi,-1.390667,36.766832,2,125 126
0501HLC,Hillcrest,-1.338626,36.736897,1,24BK
0501HLR,Hillcrest Road,-1.338395,36.735315,1,24BK
0501HMA,Hardy Manor,-1.365576,36.737851,1,24
0501HOT,Thogoto Road,-1.311412,36.820625,1,14B
0501IMR,Imara Daima,-1.328466,36.880331,6,33TP 33FED 33UTW 110 110ATH 33B
0501INR,Industrial Area Round About,-1.298248,36.82931,2,11 11_2
0501JKL,Jua Kali,-1.306085,36.915927,1,33B
0501KAD,Kenya Assemblies Of God/Dafam Hotel,-1.325595,36.837018,1,12D
0501KAE,Karen Country Club,-1.3394,36.714824,1,24
0501KBL,Shell Haile Selassie Junction,-1.293388,36.820963,7,33C 11 11_2 33TP 125 126 33B
0501KBX,Karen Blixen,-1.352911,36.713291,1,24
0501KCL,Karen Catholic Church,-1.325946,36.710312,1,24
0501KCR,Karen C Secondary School,-1.339452,36.742755,1,24BK
0501KDO,Kodi I,-1.307668,36.821376,1,14A
0501KDT,Kodi II,-1.307491,36.820207,1,14A
0501KET,Total Karen,-1.339028,36.739687,1,24BK
0501KIL,Kilimani Junior School,-1.364492,36.745067,1,24
0501KIR,PCEA junction,-1.330494,36.78051,1,34L
0501KIS,Kiserian,-1.429062,36.686887,1,126
0501KMC,KMC,-1.452389,36.979964,2,110ATH 110AK
0501KNA,Kenol/Nairobi Academy,-1.340986,36.753532,2,24 24BK
0501KNL,Kenol,-1.3972,36.755415,2,125 126
0501KOD,Kordes Roses,-1.360904,36.727629,1,24
0501KPT,Kapiti Junction,-1.31078,36.83782,1,11
0501KPU,Kenya Polytechnic Bus Stop,-1.292001,36.822352,1,24
0501KRD,Kirdi/Southend Estate,-1.322499,36.831532,1,12C
0501KSG,Kiserian Girls/Kwa Maji,-1.423356,36.696028,2,126 126RK
0501KSN,Kwa Stone,-1.286664,36.973706,2,33J 33UTW
0501KSP,Kspca/Marist Lane,-1.338031,36.732638,1,24BK
0501KSS,Karen South Secondary,-1.339849,36.745486,1,24BK
0501KWG,Kwa Gate A,-1.300485,36.914382,1,33B
0501KWK,Kwa Kanisa,-1.309593,36.914791,1,33B
